序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2951,920022,世昌股份,30.71,-0.13,-0.04,13745.0,42237865.87,2.24,31.09,30.4,30.76,30.75,1.3,8.27,27.3,4.78,1852457910.0,510246650.0,-0.03,0.0,-1.13,2.4
2952,605228,神通科技,15.86,-0.13,-0.02,97488.0,155317883.0,3.02,16.15,15.67,15.91,15.88,0.5,2.27,45.4,4.24,6856349735.0,6811101155.0,-0.19,0.06,-7.14,6.23
2953,603816,顾家家居,31.19,-0.13,-0.04,70910.0,220279689.0,2.59,31.38,30.57,31.2,31.23,1.28,0.87,12.49,2.48,25621072878.0,25331464745.0,-0.13,-0.03,5.09,1.46
2954,603727,博迈科,15.26,-0.13,-0.02,91322.0,139928793.0,3.4,15.64,15.12,15.24,15.28,1.25,3.24,137.73,1.35,4299036167.0,4299036167.0,0.39,0.26,10.1,9.16
2955,300366,ST创意,7.46,-0.13,-0.01,317893.0,240387341.06,6.02,7.73,7.28,7.51,7.47,0.97,5.99,-17.08,2.77,4532518079.0,3957548575.0,0.13,0.4,10.03,9.54
2956,603082,北自科技,37.2,-0.13,-0.05,22030.0,82272053.0,2.34,37.7,36.83,37.25,37.25,1.48,5.43,38.49,3.79,6034864600.0,1508716680.0,0.0,0.11,-0.96,0.81
2957,002981,朝阳科技,29.61,-0.13,-0.04,37275.0,110888027.6,3.07,30.11,29.2,29.84,29.65,1.09,3.12,30.84,3.51,4070963865.0,3535846023.0,0.03,0.0,-1.1,3.64
2958,301090,华润材料,7.26,-0.14,-0.01,79804.0,58175265.0,3.03,7.39,7.17,7.3,7.27,1.11,0.54,-84.15,1.68,10690069953.0,10678921279.0,0.14,0.28,-0.95,3.13
2959,605589,圣泉集团,29.18,-0.14,-0.04,210558.0,619457379.0,3.15,29.84,28.92,29.2,29.22,0.89,2.5,24.39,2.4,24697616372.0,24616247942.0,0.0,-0.03,5.8,3.11
2960,301215,中汽股份,7.02,-0.14,-0.01,274728.0,194102789.05,4.55,7.23,6.91,7.03,7.03,1.31,2.08,43.58,3.18,9293778000.0,9283248000.0,0.14,-0.14,12.32,2.48
2961,600499,科达制造,14.78,-0.14,-0.02,557208.0,830532969.0,4.39,15.2,14.55,15.2,14.8,1.73,2.91,18.5,2.25,28345917459.0,28345917459.0,0.0,0.2,28.3,6.56
2962,600259,中稀有色,71.8,-0.14,-0.1,215257.0,1549815531.0,6.69,74.66,69.85,72.0,71.9,0.73,6.4,142.03,6.91,24156098338.0,24156098338.0,0.0,0.17,26.81,27.62
2963,603137,恒尚节能,14.22,-0.14,-0.02,15597.0,22121672.0,1.83,14.3,14.04,14.22,14.24,1.02,2.12,41.45,2.09,2601312009.0,1048488009.0,-0.07,-0.07,1.21,3.49
2964,000019,深粮控股,6.92,-0.14,-0.01,125793.0,87318670.48,2.16,7.01,6.86,6.94,6.93,1.34,3.02,24.56,1.6,7975543958.0,2880217536.0,0.14,0.14,1.32,-0.43
2965,300947,德必集团,21.35,-0.14,-0.03,99608.0,213454237.35,4.68,21.9,20.9,21.12,21.38,1.11,6.59,240.89,2.58,3226789810.0,3225509557.0,0.05,0.05,10.62,6.01
2966,688389,普门科技,14.11,-0.14,-0.02,83629.0,118943492.0,3.11,14.4,13.96,14.08,14.13,1.69,1.95,27.81,2.88,6045933650.0,6045933650.0,0.0,0.0,2.1,8.71
2967,002708,光洋股份,14.17,-0.14,-0.02,372849.0,529369880.5,4.37,14.45,13.83,14.0,14.19,1.38,7.25,93.94,4.7,7964928192.0,7283310879.0,0.0,0.14,6.06,6.7
2968,688317,之江生物,21.08,-0.14,-0.03,24221.0,51455002.0,3.55,21.55,20.8,21.22,21.11,1.12,1.26,-103.41,1.19,4050690619.0,4050690619.0,-0.09,-0.09,-7.54,4.51
2969,301287,康力源,45.68,-0.15,-0.07,23480.0,107554520.79,3.74,46.57,44.86,45.5,45.75,0.85,13.79,40.28,2.63,3045485600.0,777992068.0,-0.02,-0.07,17.01,9.49
2970,603970,中农立华,13.1,-0.15,-0.02,36793.0,48278275.0,1.98,13.23,12.97,13.12,13.12,1.45,1.37,17.46,2.27,3521281755.0,3521281755.0,0.15,0.15,-3.82,1.87
2971,002030,达安基因,6.54,-0.15,-0.01,512191.0,338254882.24,3.97,6.69,6.43,6.54,6.55,1.91,3.65,-48.65,1.19,9178537049.0,9178537049.0,0.0,0.0,3.97,9.73
2972,300957,贝泰妮,41.24,-0.15,-0.06,73793.0,306962658.67,3.27,42.16,40.81,41.3,41.3,1.3,1.74,48.19,2.87,17469264000.0,17469264000.0,-0.1,-0.02,-10.25,4.12
2973,600351,亚宝药业,6.72,-0.15,-0.01,192815.0,129879388.0,2.08,6.79,6.65,6.73,6.73,1.47,2.79,16.21,1.66,4650240309.0,4650240309.0,-0.15,-0.15,-1.32,3.54
2974,600421,*ST华嵘,6.65,-0.15,-0.01,36139.0,23935935.0,3.45,6.72,6.49,6.53,6.66,0.84,1.85,-458.14,211.01,1300740000.0,1300740000.0,0.3,0.61,-9.4,-4.73
2975,600455,博通股份,27.25,-0.15,-0.04,18742.0,51274660.0,2.75,27.65,26.9,27.3,27.29,0.99,3.0,44.34,5.15,1701980500.0,1701980500.0,-0.22,-0.07,4.69,4.93
2976,300176,鸿特科技,6.84,-0.15,-0.01,142298.0,97518661.1,2.63,6.93,6.75,6.91,6.85,1.25,3.67,71.82,2.78,2649000672.0,2649000672.0,0.15,0.15,-4.34,2.55
2977,001872,招商港口,19.4,-0.15,-0.03,34530.0,67109304.16,1.34,19.56,19.3,19.44,19.43,1.09,0.15,9.49,0.76,48146783909.0,44656812567.0,0.0,-0.05,-5.0,0.36
2978,002412,汉森制药,6.82,-0.15,-0.01,139501.0,95353420.14,2.93,6.91,6.71,6.84,6.83,1.3,2.8,31.19,1.52,3431824000.0,3395302900.0,0.15,0.29,4.92,6.4
2979,605100,华丰股份,47.8,-0.15,-0.07,65389.0,319270492.0,6.41,50.57,47.5,47.88,47.87,1.33,3.85,479.37,4.57,8160894000.0,8122749600.0,-0.25,-0.17,73.75,6.29
2980,920509,同惠电子,38.78,-0.15,-0.06,49625.0,193259243.41,4.51,39.88,38.13,38.66,38.84,0.75,5.93,105.62,18.02,6216654891.0,3244742766.0,0.0,0.13,2.46,3.17
2981,600802,福建水泥,6.35,-0.16,-0.01,246546.0,156043790.0,2.67,6.41,6.24,6.38,6.36,1.07,5.38,-288.44,2.63,2909877340.0,2909877340.0,0.0,0.16,10.43,-3.2
2982,688620,安凯微,12.7,-0.16,-0.02,140127.0,178337690.0,4.17,12.98,12.45,12.72,12.72,1.33,6.03,-45.4,3.69,4978400000.0,2950445204.0,0.0,0.47,2.01,5.48
2983,000786,北新建材,25.56,-0.16,-0.04,157549.0,401962691.57,1.52,25.75,25.36,25.52,25.6,0.93,0.93,12.62,1.62,43509153234.0,43183820442.0,0.16,0.16,7.08,2.36
2984,000028,国药一致,25.11,-0.16,-0.04,60163.0,151788519.46,1.79,25.43,24.98,25.15,25.15,1.79,1.26,10.95,0.76,13975349083.0,12003928708.0,0.08,0.16,-0.71,2.24
2985,300549,优德精密,19.2,-0.16,-0.03,38048.0,73076194.0,3.54,19.48,18.8,19.24,19.23,1.37,3.77,225.02,4.64,2560128000.0,1940249760.0,0.05,0.21,2.02,1.8
2986,920792,东和新材,12.83,-0.16,-0.02,21490.0,27665374.23,2.96,13.05,12.67,12.7,12.85,1.02,2.14,31.71,2.09,2123878200.0,1287603892.0,0.08,0.16,0.47,6.56
2987,600719,大连热电,6.22,-0.16,-0.01,89526.0,55931130.0,2.89,6.34,6.16,6.25,6.23,0.86,2.21,-16.77,8.54,2516609512.0,2516609512.0,0.0,0.16,-6.89,-4.6
2988,603693,江苏新能,12.54,-0.16,-0.02,82879.0,104298131.0,3.03,12.83,12.45,12.56,12.56,1.55,0.93,21.48,1.61,11179107535.0,11179107535.0,0.0,0.08,-1.95,5.73
2989,920946,森萱医药,11.53,-0.17,-0.02,105930.0,121600741.83,4.07,11.78,11.31,11.58,11.55,1.72,2.48,35.62,3.97,4922368460.0,4920855148.0,0.35,0.52,6.56,9.29
2990,300412,迦南科技,5.93,-0.17,-0.01,473804.0,281046706.7,4.38,6.06,5.8,5.9,5.94,1.71,10.13,219.23,2.86,2951696857.0,2774419561.0,0.17,0.0,13.82,10.84
2991,300575,中旗股份,6.0,-0.17,-0.01,117276.0,70512509.68,3.0,6.09,5.91,6.01,6.01,1.43,3.42,-15.5,1.45,2861954400.0,2056249296.0,0.0,0.33,-6.83,2.92
2992,600358,ST联合,5.93,-0.17,-0.01,90607.0,54017695.0,1.85,6.01,5.9,5.93,5.94,0.97,1.79,-70.71,40.86,2994274394.0,2994274394.0,0.17,0.34,7.82,-2.15
2993,300389,艾比森,17.65,-0.17,-0.03,147004.0,261206360.1,3.79,18.07,17.4,17.9,17.68,0.84,6.3,26.39,3.96,6514620595.0,4115650316.0,0.17,0.11,-8.5,8.75
2994,300172,中电环保,5.73,-0.17,-0.01,301034.0,173102097.4,2.96,5.81,5.64,5.73,5.74,1.23,5.75,32.72,2.0,3877548300.0,2999725978.0,0.0,0.0,6.31,5.14
2995,002695,煌上煌,12.0,-0.17,-0.02,84428.0,101393267.06,3.24,12.21,11.82,11.96,12.02,1.15,1.65,49.85,2.39,6715029612.0,6137461008.0,0.17,0.08,-6.9,2.21
2996,600999,招商证券,17.29,-0.17,-0.03,1042418.0,1818056405.0,2.77,17.69,17.21,17.29,17.32,1.56,1.4,12.71,1.28,150362948476.0,128326471153.0,-0.06,0.17,1.71,3.91
2997,301105,鸿铭股份,53.0,-0.17,-0.09,13307.0,71822703.0,8.08,56.39,52.1,54.0,53.09,1.28,8.1,-210.71,3.18,2650000000.0,871187341.0,0.02,0.25,8.87,11.18
2998,605296,神农集团,28.6,-0.17,-0.05,21834.0,62578851.0,2.41,28.95,28.26,28.65,28.65,1.14,0.42,24.39,2.87,15008262355.0,14814354355.0,0.0,0.14,-3.61,-2.46
2999,920753,天纺标,23.33,-0.17,-0.04,10634.0,24960667.18,3.04,23.84,23.13,23.52,23.37,1.19,3.37,61.79,4.81,1899163905.0,735175543.0,0.04,0.3,-4.03,4.15
3000,000906,浙商中拓,6.01,-0.17,-0.01,89221.0,53604646.8,1.33,6.04,5.96,6.0,6.02,1.29,1.27,16.83,0.9,4265075706.0,4214450982.0,0.17,0.0,-3.06,1.52
3001,600780,通宝能源,5.85,-0.17,-0.01,138784.0,81385935.0,1.71,5.9,5.8,5.86,5.86,1.15,1.21,10.34,0.82,6707039760.0,6707039760.0,0.34,0.0,-2.5,2.99
3002,003000,劲仔食品,11.58,-0.17,-0.02,57271.0,66449548.0,1.98,11.7,11.47,11.63,11.6,0.99,1.91,22.66,3.92,5221354361.0,3477430089.0,0.0,0.09,-2.85,1.67
3003,600704,物产中大,5.78,-0.17,-0.01,1029306.0,599803445.0,2.76,5.91,5.75,5.79,5.79,1.33,1.99,7.35,0.73,29889419764.0,29889419764.0,-0.17,-0.17,-3.67,3.77
3004,603739,蔚蓝生物,16.71,-0.18,-0.03,419525.0,735536431.0,11.11,18.41,16.55,17.15,16.74,4.41,16.58,51.33,2.38,4228112351.0,4228112351.0,0.6,0.72,23.14,18.09
3005,688067,爱威科技,27.0,-0.18,-0.05,22007.0,59794368.0,4.66,27.66,26.4,27.3,27.05,1.6,3.24,47.1,3.54,1836000000.0,1836000000.0,-0.15,0.0,4.9,9.93
3006,601968,宝钢包装,5.52,-0.18,-0.01,181641.0,100290223.0,2.35,5.58,5.45,5.57,5.53,0.97,1.42,30.06,1.56,7042302619.0,7042302619.0,0.0,0.18,6.98,3.37
3007,002852,道道全,10.96,-0.18,-0.02,68022.0,74746524.13,2.82,11.13,10.82,10.99,10.98,1.13,2.38,13.1,1.7,3769892623.0,3126537258.0,0.0,0.0,-2.66,3.89
3008,603310,巍华新材,17.06,-0.18,-0.03,30980.0,52991610.0,1.4,17.2,16.96,17.14,17.09,1.47,1.68,40.71,1.49,5891500400.0,3148593600.0,-0.12,-0.12,-1.95,1.49
3009,601609,金田股份,11.07,-0.18,-0.02,501427.0,559327656.0,2.71,11.3,11.0,11.1,11.09,1.08,2.9,24.39,1.93,19136024797.0,19136024797.0,-0.09,0.09,-7.13,2.5
3010,603033,三维股份,10.86,-0.18,-0.02,191363.0,212234095.0,5.97,11.4,10.75,10.9,10.88,1.91,1.89,-73.62,3.85,11198436196.0,10996086855.0,-0.09,0.0,-2.51,0.46
3011,301108,洁雅股份,35.88,-0.19,-0.07,25127.0,89654355.74,4.03,36.5,35.05,35.55,35.95,1.79,3.87,44.61,2.15,4038518322.0,2328348426.0,0.22,0.28,3.34,7.88
3012,603866,桃李面包,5.34,-0.19,-0.01,215563.0,115507329.0,1.87,5.4,5.3,5.35,5.35,1.34,1.35,21.49,1.64,8542500288.0,8542500288.0,0.19,0.19,-1.48,1.52
3013,688558,国盛智科,32.09,-0.19,-0.06,25606.0,82374987.0,4.26,32.83,31.46,32.12,32.15,0.9,1.94,26.46,2.52,4235880000.0,4235880000.0,-0.16,0.28,8.49,10.92
3014,003001,中岩大地,21.39,-0.19,-0.04,43499.0,93291085.36,2.15,21.69,21.23,21.69,21.43,0.71,4.12,122.9,3.11,3729313859.0,2260566450.0,0.14,0.14,-9.56,6.26
3015,603132,金徽股份,15.66,-0.19,-0.03,85278.0,134242754.0,3.7,16.06,15.48,15.78,15.69,1.2,0.87,33.2,4.86,15315480000.0,15315480000.0,0.19,0.06,13.64,6.75
3016,688717,艾罗能源,73.76,-0.19,-0.14,56526.0,421112095.0,6.58,76.8,71.94,74.27,73.9,0.91,5.71,58.88,2.59,11801600000.0,7305766318.0,0.23,-0.01,7.74,19.74
3017,000895,双汇发展,25.66,-0.19,-0.05,123608.0,316827430.89,0.89,25.75,25.52,25.69,25.71,1.07,0.36,16.84,4.4,88903206726.0,88891684205.0,0.2,0.23,1.5,-3.06
3018,000408,藏格矿业,89.73,-0.19,-0.17,170436.0,1527861149.4,3.31,91.18,88.2,89.5,89.9,0.88,1.09,38.42,9.32,140896356099.0,140894875554.0,-0.08,0.11,62.08,6.32
3019,002873,新天药业,10.32,-0.19,-0.02,75611.0,78509770.32,3.29,10.51,10.17,10.38,10.34,1.36,3.17,116.76,1.99,2519151278.0,2463062233.0,-0.1,0.0,-4.71,4.03
3020,301290,东星医疗,26.89,-0.19,-0.05,27056.0,72961424.44,2.6,27.3,26.6,26.85,26.94,1.92,3.97,-37.97,1.26,2693660951.0,1832913826.0,0.11,0.11,1.2,6.41
3021,601619,嘉泽新能,5.0,-0.2,-0.01,1261142.0,629707517.0,4.19,5.08,4.87,5.05,5.01,1.36,5.18,18.37,1.81,14563733730.0,12173295485.0,0.2,1.21,11.11,12.61
3022,000016,深康佳Ａ,5.06,-0.2,-0.01,393761.0,199920732.47,1.58,5.12,5.04,5.06,5.07,1.21,2.47,-9.31,9.63,12184203764.0,8078764628.0,-0.2,0.0,1.2,1.81
3023,605266,健之佳,20.03,-0.2,-0.04,34557.0,69428316.0,2.24,20.28,19.83,20.07,20.07,1.69,2.24,23.08,1.18,3095494848.0,3095494848.0,0.05,0.0,-4.3,4.21
3024,000757,浩物股份,4.94,-0.2,-0.01,134690.0,66680308.98,2.42,5.0,4.88,4.98,4.95,1.27,2.53,46.14,1.65,2631617509.0,2631567739.0,0.0,0.0,-10.67,1.44
3025,688021,奥福科技,19.66,-0.2,-0.04,15941.0,31556899.0,6.9,20.58,19.22,19.64,19.7,1.06,2.09,-16563.05,1.75,1502293676.0,1502293676.0,0.0,0.72,8.08,7.14
3026,001219,青岛食品,14.86,-0.2,-0.03,91026.0,135565553.16,3.56,15.16,14.63,15.15,14.89,0.87,4.79,23.42,2.73,2897458525.0,2825213975.0,0.07,-0.13,6.37,4.28
3027,301636,泽润新能,50.58,-0.2,-0.1,9659.0,48993492.67,2.13,51.18,50.1,50.78,50.68,1.09,6.05,45.75,2.99,3230434487.0,807608634.0,0.1,0.1,-7.24,3.44
3028,688659,元琛科技,10.04,-0.2,-0.02,32650.0,32906134.0,4.17,10.25,9.83,10.06,10.06,1.16,2.04,220.31,2.99,1606400000.0,1606400000.0,-0.1,0.0,-5.19,6.24
3029,688070,纵横股份,60.48,-0.2,-0.12,34953.0,212711806.0,8.65,64.14,58.9,60.7,60.6,1.4,3.99,-200.52,8.8,5296838400.0,5296838400.0,-0.15,0.47,21.94,9.17
3030,601366,利群股份,4.95,-0.2,-0.01,535713.0,266696479.0,3.23,5.05,4.89,4.95,4.96,0.95,5.74,252.19,1.09,4618650787.0,4618650787.0,0.2,0.0,8.08,1.43
3031,601966,玲珑轮胎,14.77,-0.2,-0.03,210889.0,312009987.0,1.55,14.87,14.64,14.8,14.8,1.57,1.44,13.89,0.93,21615934628.0,21615934628.0,0.07,0.2,-1.2,1.65
3032,600938,中国海油,29.57,-0.2,-0.06,675132.0,2007142751.0,2.5,30.1,29.36,29.89,29.63,1.14,2.26,10.34,1.79,1405460739307.0,88414300000.0,0.03,-0.07,13.3,-2.02
3033,603456,九洲药业,19.61,-0.2,-0.04,329111.0,651131927.0,4.53,20.2,19.31,19.59,19.65,1.43,3.7,17.5,1.99,17442036609.0,17442036609.0,-0.1,-0.15,4.09,9.55
3034,301367,瑞迈特,94.0,-0.2,-0.19,27513.0,259928723.72,5.69,97.33,91.97,93.55,94.19,0.89,3.93,35.09,2.83,8422400000.0,6574694922.0,0.0,-0.11,9.24,9.67
3035,603052,可川科技,44.75,-0.2,-0.09,123184.0,550105658.0,6.94,46.19,43.08,44.0,44.84,0.69,6.56,253.21,7.73,8408403370.0,8408403370.0,-0.13,-0.07,58.63,41.84
3036,300080,易成新能,5.09,-0.2,-0.01,491920.0,253437310.8,4.12,5.23,5.02,5.14,5.1,1.42,2.63,-26.98,1.98,9535506419.0,9522680194.0,-0.2,0.0,-0.97,4.73
3037,300915,海融科技,25.21,-0.2,-0.05,13641.0,34301637.64,2.97,25.49,24.74,25.14,25.26,0.85,2.37,-153.46,2.06,3172407946.0,1452153680.0,-0.12,-0.04,0.52,6.15
3038,600256,广汇能源,5.04,-0.2,-0.01,1146895.0,579114431.0,0.99,5.08,5.03,5.06,5.05,1.6,1.79,23.88,1.35,32215694939.0,32215694939.0,0.0,-0.2,-5.79,2.44
3039,002384,东山精密,76.2,-0.21,-0.16,460798.0,3506491305.89,3.27,77.5,75.0,76.7,76.36,0.87,3.32,85.57,6.55,139568493938.0,105637715293.0,0.01,0.14,20.57,-9.98
3040,600894,广日股份,9.48,-0.21,-0.02,73530.0,70161169.0,2.11,9.61,9.41,9.51,9.5,0.63,0.87,15.21,0.94,8073910872.0,7993009339.0,0.0,0.11,-3.66,2.49
3041,920023,田野股份,4.85,-0.21,-0.01,303391.0,146917927.24,4.94,4.95,4.71,4.83,4.86,1.22,11.29,45.11,1.3,1587424400.0,1303721371.0,0.21,0.62,13.58,2.75
3042,300865,大宏立,28.55,-0.21,-0.06,18978.0,54534511.46,3.32,29.1,28.15,28.51,28.61,1.25,3.37,196.6,3.14,2731664000.0,1605978555.0,0.11,0.18,-6.52,4.85
3043,300453,三鑫医疗,9.46,-0.21,-0.02,115692.0,109916538.8,3.16,9.62,9.32,9.55,9.48,1.16,3.21,20.02,3.58,4938917242.0,3404272904.0,0.0,0.11,3.73,8.49
3044,920108,宏海科技,14.17,-0.21,-0.03,20442.0,29022483.84,2.46,14.36,14.01,14.19,14.2,1.4,5.77,82.98,4.96,2440074000.0,501658385.0,0.14,0.14,-6.78,5.35
3045,601500,通用股份,4.83,-0.21,-0.01,456187.0,219754162.0,3.51,4.88,4.71,4.82,4.84,1.3,2.88,52.28,1.25,7676395000.0,7645893550.0,0.21,0.63,10.02,0.21
3046,600824,益民集团,4.74,-0.21,-0.01,607508.0,289669951.0,4.84,4.88,4.65,4.75,4.75,1.03,5.76,195.01,2.07,4996088326.0,4996088326.0,0.0,0.21,11.27,4.64
3047,003035,南网能源,4.79,-0.21,-0.01,263806.0,126775751.6,2.71,4.86,4.73,4.78,4.8,1.46,0.7,39.75,2.61,18143939390.0,18143939390.0,0.21,0.0,-3.23,4.59
3048,301509,金凯生科,37.87,-0.21,-0.08,78221.0,296521510.25,4.77,38.71,36.9,37.54,37.95,1.84,13.79,33.08,2.07,4561315355.0,2148778943.0,0.05,0.0,4.3,12.11
3049,301358,湖南裕能,60.96,-0.21,-0.13,320118.0,1964208084.81,7.12,63.75,59.4,60.44,61.09,1.13,8.29,53.91,3.78,46378533872.0,23537765716.0,-0.02,-0.02,13.63,-5.72
3050,603135,中重科技,9.59,-0.21,-0.02,51262.0,49307955.0,2.5,9.72,9.48,9.63,9.61,0.88,2.03,-1436.03,2.05,6037270187.0,2422982126.0,0.0,0.0,-9.53,4.13
3051,300418,昆仑万维,62.6,-0.21,-0.13,2206629.0,14207247426.05,9.61,67.6,61.57,62.52,62.73,1.3,17.59,-88.59,5.6,78585345258.0,78531118008.0,0.24,0.3,52.98,50.12
3052,603801,志邦家居,9.34,-0.21,-0.02,48768.0,45645667.0,1.6,9.42,9.27,9.38,9.36,1.26,1.12,17.57,1.22,4056842048.0,4056842048.0,0.0,0.11,0.11,2.08
3053,600243,*ST海华,4.86,-0.21,-0.01,50961.0,24730504.0,2.46,4.92,4.8,4.81,4.87,0.7,1.16,-250.17,3.37,2132811000.0,2132811000.0,0.62,0.62,-12.9,-8.3
3054,688075,安旭生物,40.53,-0.22,-0.09,10487.0,42746770.0,3.55,41.55,40.11,40.62,40.62,1.24,0.83,60.02,1.0,5150666087.0,5150666087.0,0.12,0.27,6.21,4.81
3055,600925,苏能股份,4.61,-0.22,-0.01,85960.0,39720015.0,0.87,4.64,4.6,4.62,4.62,0.71,0.54,126.72,2.06,31757777778.0,7403883981.0,-0.22,0.0,-7.06,1.54
3056,300211,*ST亿通,9.08,-0.22,-0.02,52948.0,48263048.0,2.97,9.28,9.01,9.1,9.1,1.17,1.78,-110.98,5.95,2759681885.0,2697537484.0,0.0,0.11,-6.68,7.2
3057,301278,快可电子,35.58,-0.22,-0.08,43847.0,157306032.41,3.84,36.44,35.07,35.45,35.66,1.32,8.53,119.93,2.24,3191815728.0,1828881879.0,0.03,0.0,1.72,6.43
3058,600361,创新新材,4.46,-0.22,-0.01,750615.0,338063153.0,3.8,4.58,4.41,4.48,4.47,1.29,2.0,17.71,1.5,16752081847.0,16752081847.0,0.0,0.22,7.73,5.19
3059,600371,万向德农,8.92,-0.22,-0.02,70906.0,63292411.0,1.9,8.99,8.82,8.96,8.94,1.18,2.42,101.19,4.75,2609795760.0,2609795760.0,0.0,0.11,-2.3,2.29
3060,300760,迈瑞医疗,207.76,-0.22,-0.46,155121.0,3264068434.31,3.84,214.12,206.12,208.0,208.22,1.39,1.28,24.96,6.41,251896824017.0,251889391403.0,-0.01,0.15,-6.46,9.09
3061,688683,莱尔科技,31.33,-0.22,-0.07,16134.0,50772335.0,3.06,31.96,31.0,31.09,31.4,1.21,1.04,122.82,4.28,5047194074.0,4861724516.0,-1.01,-1.17,-2.88,-1.17
3062,301622,英思特,67.71,-0.22,-0.15,30505.0,206871693.4,2.9,68.66,66.69,67.6,67.86,1.03,4.86,48.05,5.03,7849747595.0,4253527101.0,0.01,0.16,-15.53,5.14
3063,601158,重庆水务,4.51,-0.22,-0.01,129898.0,58744134.0,1.11,4.55,4.5,4.52,4.52,1.45,0.27,20.83,1.26,21648104077.0,21648104077.0,0.22,0.22,-4.45,0.89
3064,002982,湘佳股份,13.89,-0.22,-0.03,34929.0,48694285.96,2.01,14.04,13.76,14.0,13.92,1.3,2.69,94.72,1.78,2822364202.0,1803975973.0,-0.14,-0.07,-4.6,1.09
3065,002641,公元股份,4.45,-0.22,-0.01,304270.0,135819789.67,3.14,4.52,4.38,4.47,4.46,1.48,2.68,90.61,1.0,5469467726.0,5046276206.0,0.23,0.0,4.46,3.01
3066,600067,冠城新材,4.36,-0.23,-0.01,662039.0,288819471.0,3.66,4.43,4.27,4.36,4.37,1.41,4.76,54.83,1.08,6067675702.0,6067675702.0,0.23,0.23,27.86,5.06
3067,301118,恒光股份,25.75,-0.23,-0.06,42172.0,108683878.47,3.18,26.08,25.26,25.81,25.81,0.96,4.01,-1285.9,2.12,2837557300.0,2705100922.0,-0.19,0.0,-1.68,4.0
3068,002742,*ST三圣,4.33,-0.23,-0.01,74692.0,32386007.0,1.38,4.37,4.31,4.34,4.34,0.7,1.43,-12.5,13.61,2962161838.0,2268747333.0,0.0,0.0,-5.66,-4.2
3069,002043,兔 宝 宝,13.22,-0.23,-0.03,101658.0,134699924.09,1.51,13.36,13.16,13.25,13.25,0.8,1.38,13.07,3.41,10969354226.0,9731529601.0,-0.15,-0.08,4.09,-8.26
3070,300888,稳健医疗,39.49,-0.23,-0.09,79057.0,313598706.32,2.75,40.1,39.01,39.62,39.58,1.61,1.36,23.57,2.0,22996204118.0,22971244858.0,0.08,-0.23,2.46,4.36
3071,002042,华孚时尚,4.35,-0.23,-0.01,432951.0,189172078.52,2.75,4.43,4.31,4.36,4.36,1.25,2.55,106.05,1.28,7397963894.0,7397963894.0,0.0,0.0,-8.81,2.35
3072,300875,捷强装备,42.82,-0.23,-0.1,52096.0,224380817.9,3.96,43.8,42.1,43.55,42.92,0.85,5.93,-138.25,4.53,4274924038.0,3759239267.0,-0.02,0.0,-6.97,5.75
3073,688096,京源环保,8.78,-0.23,-0.02,89500.0,78606079.0,3.75,8.95,8.62,8.82,8.8,0.74,3.79,-410.03,2.31,2072469867.0,2072469867.0,-0.11,0.11,10.03,11.14
3074,688352,颀中科技,13.14,-0.23,-0.03,177963.0,235740536.0,3.49,13.44,12.98,13.18,13.17,1.26,4.86,63.5,2.6,15623949964.0,4807677956.0,0.08,0.15,2.26,4.2
3075,600456,宝钛股份,38.39,-0.23,-0.09,260925.0,1009128947.0,4.31,39.36,37.7,38.51,38.48,0.79,5.46,47.84,2.6,18341879722.0,18341879722.0,0.1,0.08,23.32,-2.69
3076,002586,ST围海,4.25,-0.23,-0.01,94492.0,40280309.98,2.58,4.32,4.21,4.22,4.26,0.94,0.87,97.2,1.63,4862950785.0,4621951513.0,0.0,0.0,4.94,-5.35
3077,600775,南京熊猫,17.55,-0.23,-0.04,1413512.0,2504259633.0,10.06,18.49,16.72,16.77,17.59,0.8,21.04,-134.07,5.3,16037866184.0,11790766184.0,-0.06,-0.23,46.13,43.62
3078,603517,ST绝味,13.02,-0.23,-0.03,80533.0,105384113.0,2.15,13.21,12.93,13.02,13.05,1.16,1.33,21.11,1.24,7890145207.0,7890145207.0,0.08,0.08,-4.62,2.04
3079,000600,建投能源,8.72,-0.23,-0.02,279745.0,244890885.85,2.29,8.83,8.63,8.73,8.74,1.12,2.57,7.45,1.35,15724203759.0,9505243639.0,0.0,0.11,-5.11,3.44
3080,603589,口子窖,29.96,-0.23,-0.07,60205.0,181286066.0,1.57,30.33,29.86,30.02,30.03,1.29,1.01,18.11,1.71,17919659381.0,17919659381.0,-0.1,-0.03,-8.57,-0.3
3081,301163,宏德股份,28.6,-0.24,-0.07,22713.0,65032956.88,3.77,29.1,28.02,28.68,28.67,1.26,4.15,51.75,2.05,2333760000.0,1565153275.0,0.11,0.35,2.14,6.76
3082,688057,金达莱,12.69,-0.24,-0.03,26445.0,33624365.0,2.2,12.83,12.55,12.69,12.72,1.32,0.96,34.81,1.11,3502440000.0,3502440000.0,-0.16,0.0,2.09,3.85
3083,000900,现代投资,4.14,-0.24,-0.01,248326.0,102904088.41,1.45,4.17,4.11,4.14,4.15,1.74,1.64,10.87,0.56,6283809303.0,6283529853.0,0.24,0.0,-1.43,1.22
