序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2946,002634,棒杰股份,5.95,-0.5,-0.03,72250.0,43012760.4,2.01,6.01,5.89,5.98,5.98,0.58,1.62,-2.26,-4.5,2733147452.0,2656761501.0,-0.17,-0.17,20.2,5.31
2947,601990,南京证券,8.0,-0.5,-0.04,201570.0,161849172.0,1.24,8.1,8.0,8.08,8.04,0.63,0.55,28.91,1.54,35197022360.0,29490888272.0,-0.12,0.0,-4.19,1.01
2948,002036,联创电子,11.93,-0.5,-0.06,672678.0,795651496.95,3.5,12.05,11.63,11.99,11.99,0.64,6.39,185.45,5.87,12590978942.0,12567234890.0,-0.08,0.17,19.06,8.26
2949,601198,东兴证券,13.63,-0.51,-0.07,287045.0,393074239.0,1.53,13.83,13.62,13.8,13.7,0.49,0.89,20.67,1.49,44058232438.0,44058232438.0,-0.07,0.07,14.73,-1.8
2950,000526,学大教育,40.81,-0.51,-0.21,27504.0,111723906.0,2.56,41.3,40.25,41.1,41.02,0.5,2.3,16.14,4.99,4973151858.0,4875140522.0,-0.02,0.0,-7.25,4.05
2951,002534,西子洁能,17.6,-0.51,-0.09,223722.0,396259427.91,3.05,18.02,17.48,17.72,17.69,0.84,2.71,62.5,2.76,14712459115.0,14515454430.0,0.06,0.0,8.37,4.95
2952,600507,方大特钢,5.81,-0.51,-0.03,201638.0,118329216.0,2.4,5.94,5.8,5.87,5.84,0.74,0.87,12.78,1.34,13439621641.0,13439621641.0,0.0,-0.17,4.31,-1.36
2953,688796,百奥赛图,68.55,-0.51,-0.35,28910.0,196091626.0,5.12,69.83,66.3,68.11,68.9,0.58,8.06,201.32,14.45,30634886691.0,2460097791.0,0.62,0.19,156.93,30.32
2954,603816,顾家家居,31.1,-0.51,-0.16,37207.0,115609910.0,2.02,31.5,30.87,31.38,31.26,0.59,0.46,12.45,2.47,25547142241.0,25258369784.0,0.26,0.23,2.3,1.17
2955,600249,两面针,5.84,-0.51,-0.03,99900.0,58366254.0,2.04,5.91,5.79,5.89,5.87,0.77,1.82,102.55,1.47,3212000000.0,3212000000.0,-0.17,0.0,-8.03,1.57
2956,000683,博源化工,7.74,-0.51,-0.04,489922.0,378797626.49,3.21,7.89,7.64,7.82,7.78,0.79,1.46,20.32,1.98,28768276274.0,25921353058.0,0.26,0.39,25.65,4.03
2957,603456,九洲药业,19.64,-0.51,-0.1,166274.0,326197583.0,1.87,19.82,19.45,19.7,19.74,0.61,1.87,17.52,2.0,17468719990.0,17468719990.0,0.0,0.0,3.15,9.72
2958,300275,梅安森,13.63,-0.51,-0.07,115620.0,157492628.6,2.19,13.78,13.48,13.72,13.7,0.45,4.26,79.52,4.45,4198109077.0,3700019604.0,-0.22,-0.07,9.83,2.4
2959,002226,江南化工,5.89,-0.51,-0.03,193197.0,114047411.2,1.52,5.96,5.87,5.92,5.92,0.65,0.73,17.62,1.52,15602155616.0,15601840578.0,0.0,0.0,-11.3,1.38
2960,002730,电光科技,15.55,-0.51,-0.08,53979.0,83759487.4,2.05,15.72,15.4,15.63,15.63,0.56,1.56,62.02,3.46,5630342134.0,5380764634.0,0.0,0.0,-2.08,3.39
2961,600908,无锡银行,5.82,-0.51,-0.03,111605.0,65111332.0,1.54,5.89,5.8,5.86,5.85,0.78,0.56,5.23,0.57,12773047465.0,11635999710.0,-0.17,-0.17,-4.9,-1.85
2962,002898,*ST赛隆,13.78,-0.51,-0.07,11460.0,15817782.6,2.02,13.99,13.71,13.85,13.85,0.7,1.13,-45.03,5.27,2425280000.0,1395398091.0,0.07,0.15,4.31,1.17
2963,002545,东方铁塔,22.75,-0.52,-0.12,303178.0,710577296.65,8.44,24.48,22.55,24.0,22.87,1.71,2.68,25.63,3.0,28302412388.0,25711224357.0,-0.13,0.31,67.9,23.31
2964,600285,羚锐制药,20.94,-0.52,-0.11,48113.0,101104277.0,1.62,21.15,20.81,20.81,21.05,0.53,0.85,13.68,3.66,11875398277.0,11849223277.0,-0.05,-0.1,-8.84,1.11
2965,002936,郑州银行,1.91,-0.52,-0.01,898524.0,171968836.64,1.56,1.93,1.9,1.92,1.92,0.86,1.28,5.71,0.38,17365894494.0,13425957058.0,0.0,0.0,-7.28,-1.04
2966,002860,星帅尔,13.43,-0.52,-0.07,69444.0,93655040.55,1.93,13.63,13.37,13.5,13.5,0.46,1.99,20.47,2.13,4830939090.0,4695700212.0,-0.07,0.0,-2.11,-4.75
2967,002041,登海种业,9.64,-0.52,-0.05,100001.0,96947446.38,2.27,9.83,9.61,9.74,9.69,0.76,1.14,117.84,2.34,8483200000.0,8483200000.0,0.0,0.1,2.88,1.05
2968,600210,紫江企业,7.58,-0.52,-0.04,272191.0,207500597.0,1.97,7.71,7.56,7.65,7.62,0.9,1.79,8.93,1.72,11496860078.0,11496860078.0,0.0,0.13,1.61,3.13
2969,300263,隆华科技,9.6,-0.52,-0.05,404409.0,391118197.62,2.59,9.81,9.56,9.69,9.65,0.54,4.15,41.3,2.37,9936060499.0,9365079802.0,0.0,0.0,16.36,8.6
2970,603018,华设集团,7.52,-0.53,-0.04,62708.0,47314696.0,1.19,7.6,7.51,7.59,7.56,0.5,0.92,20.77,0.98,5142148951.0,5142148951.0,-0.13,0.0,-2.97,-1.18
2971,920425,乐创技术,22.55,-0.53,-0.12,25083.0,56665687.15,2.47,22.88,22.32,22.86,22.67,0.7,4.24,52.3,6.21,1599619157.0,1335259870.0,0.0,-0.09,-7.01,8.31
2972,002489,浙江永强,3.73,-0.53,-0.02,323728.0,121159318.38,1.33,3.77,3.72,3.76,3.75,0.7,1.69,8.94,1.73,8090430847.0,7135597901.0,0.0,0.27,1.91,-2.61
2973,600917,重庆燃气,5.59,-0.53,-0.03,45782.0,25643656.0,1.07,5.64,5.58,5.63,5.62,0.67,0.29,46.8,1.53,8726212258.0,8726212258.0,0.0,0.0,-6.37,1.82
2974,601952,苏垦农发,9.26,-0.54,-0.05,73651.0,68490323.0,1.4,9.37,9.24,9.33,9.31,0.68,0.53,31.48,1.88,12760280000.0,12760280000.0,-0.11,0.0,-1.28,1.54
2975,600378,昊华科技,34.71,-0.54,-0.19,63155.0,219789765.0,2.46,35.36,34.5,35.08,34.9,0.5,0.59,27.27,2.49,44775886810.0,37228743750.0,0.17,0.29,22.0,8.6
2976,000963,华东医药,38.68,-0.54,-0.21,88382.0,342539706.88,1.05,39.02,38.61,38.93,38.89,0.66,0.5,18.52,2.81,67845534137.0,67820559428.0,0.0,-0.05,-3.23,-1.95
2977,605567,春雪食品,11.12,-0.54,-0.06,35102.0,39055465.0,1.79,11.24,11.04,11.19,11.18,0.88,1.76,49.25,2.04,2224000000.0,2224000000.0,0.0,0.18,6.62,1.09
2978,603838,*ST四通,7.31,-0.54,-0.04,8124.0,5923735.0,1.9,7.39,7.25,7.39,7.35,0.51,0.25,-48.82,2.5,2339316960.0,2339316960.0,0.55,0.27,-2.66,-2.27
2979,002507,涪陵榨菜,12.83,-0.54,-0.07,136079.0,175226864.44,1.4,13.0,12.82,13.0,12.9,0.83,1.18,16.5,1.71,14804781129.0,14740573227.0,0.0,-0.08,1.42,0.94
2980,688239,航宇科技,62.96,-0.54,-0.34,57328.0,362927847.0,2.59,64.3,62.66,63.89,63.3,0.46,3.01,61.7,6.1,12002067381.0,12002067381.0,0.0,0.13,43.12,-6.96
2981,601101,昊华能源,7.39,-0.54,-0.04,72562.0,53719027.0,1.75,7.47,7.34,7.45,7.43,0.65,0.5,14.4,0.88,10641584673.0,10641584673.0,0.0,0.14,-5.74,3.21
2982,603587,地素时尚,12.99,-0.54,-0.07,22472.0,29227034.0,1.45,13.12,12.93,13.04,13.06,0.7,0.47,19.57,1.71,6158465303.0,6158465303.0,-0.31,0.0,3.67,-2.77
2983,000425,徐工机械,11.06,-0.54,-0.06,975115.0,1089834931.04,3.51,11.36,10.97,11.2,11.12,0.98,1.05,16.31,2.17,129987875651.0,102765251448.0,-0.18,-0.09,-2.04,-4.49
2984,000909,ST数源,5.41,-0.55,-0.03,14364.0,7766993.0,1.84,5.48,5.38,5.48,5.44,0.44,0.33,-26.33,2.38,2368034065.0,2368014184.0,0.0,-0.18,-4.42,-2.87
2985,002256,兆新股份,3.61,-0.55,-0.02,977391.0,358649606.0,7.16,3.85,3.59,3.66,3.63,0.92,5.01,1100.01,6.36,7198140649.0,7043447705.0,0.0,0.28,19.14,3.44
2986,301090,华润材料,7.25,-0.55,-0.04,50695.0,36787998.0,1.65,7.32,7.2,7.3,7.29,0.65,0.34,-84.03,1.68,10675345339.0,10664212021.0,0.14,-0.14,-4.35,2.98
2987,920005,鼎佳精密,43.04,-0.55,-0.24,3923.0,16951037.83,2.22,43.88,42.92,43.88,43.28,0.43,2.06,49.33,5.58,3572320000.0,817760000.0,0.09,0.05,-7.24,5.31
2988,600299,安迪苏,8.98,-0.55,-0.05,65947.0,59275441.0,1.44,9.07,8.94,9.06,9.03,0.91,0.25,20.94,1.39,27656417728.0,24083473432.0,0.11,0.22,-4.47,0.11
2989,600173,卧龙新能,7.29,-0.55,-0.04,98734.0,71847951.0,2.32,7.37,7.2,7.33,7.33,0.71,1.41,50.56,1.33,5106690519.0,5106034419.0,0.14,0.55,-23.98,2.24
2990,001205,盛航股份,16.15,-0.55,-0.09,28092.0,45427331.6,1.23,16.29,16.09,16.24,16.24,0.55,1.76,31.08,1.46,3036257074.0,2575962597.0,0.06,0.06,0.19,-5.56
2991,301118,恒光股份,25.46,-0.55,-0.14,29449.0,74898037.37,2.97,25.96,25.2,25.79,25.6,0.71,2.8,-1271.42,2.09,2805600344.0,2674635708.0,0.0,0.04,-2.11,2.83
2992,601018,宁波港,3.63,-0.55,-0.02,528030.0,191967052.0,1.1,3.66,3.62,3.65,3.65,1.07,0.27,13.67,0.89,70619429888.0,70619429888.0,0.28,0.0,-4.47,0.0
2993,601988,中国银行,5.4,-0.55,-0.03,2862660.0,1548257786.0,1.1,5.44,5.38,5.43,5.43,1.0,0.14,7.35,0.66,1739947023796.0,1138133780168.0,0.0,0.0,0.93,-5.76
2994,300389,艾比森,17.95,-0.55,-0.1,76999.0,138176381.8,2.77,18.28,17.78,18.25,18.05,0.45,3.3,26.83,4.03,6625350690.0,4185604712.0,0.0,0.0,-0.55,10.6
2995,002170,芭田股份,12.43,-0.56,-0.07,379692.0,471171952.0,2.16,12.58,12.31,12.54,12.5,0.83,4.84,13.13,3.28,12028137566.0,9752447796.0,0.4,0.32,19.4,2.05
2996,600012,皖通高速,14.31,-0.56,-0.08,38660.0,55211018.0,1.81,14.42,14.16,14.36,14.39,0.92,0.33,12.41,1.97,24449949932.0,16679736000.0,-0.07,-0.07,-3.64,-3.44
2997,000758,中色股份,7.08,-0.56,-0.04,987566.0,709121838.76,3.65,7.31,7.05,7.07,7.12,1.08,5.0,21.98,2.36,14092314704.0,13991264626.0,0.14,0.28,3.36,6.63
2998,300915,海融科技,24.91,-0.56,-0.14,7519.0,18732293.64,2.12,25.23,24.7,25.12,25.05,0.49,1.31,-151.64,2.04,3134656166.0,1434872994.0,-0.16,0.0,-0.48,4.88
2999,603866,桃李面包,5.29,-0.56,-0.03,174018.0,92136201.0,1.32,5.34,5.27,5.33,5.32,0.97,1.09,21.29,1.62,8462514330.0,8462514330.0,0.0,0.0,-3.11,0.57
3000,603276,恒兴新材,17.74,-0.56,-0.1,23564.0,41734202.0,2.35,17.98,17.56,17.92,17.84,0.92,3.12,68.25,2.11,3683702077.0,1341894899.0,0.0,0.23,6.42,6.87
3001,300247,融捷健康,5.31,-0.56,-0.03,266758.0,142752263.0,2.62,5.44,5.3,5.38,5.34,0.59,3.32,48.13,3.78,4269454062.0,4265391912.0,0.0,0.19,20.96,3.51
3002,605599,菜百股份,17.72,-0.56,-0.1,52198.0,92975317.0,4.15,18.3,17.56,17.87,17.82,1.03,0.67,15.98,3.31,13782222616.0,13782222616.0,0.57,0.11,24.53,8.25
3003,688793,倍轻松,22.96,-0.56,-0.13,20342.0,46967511.0,4.2,23.8,22.83,23.55,23.09,0.76,2.37,-22.55,7.13,1973306820.0,1973306820.0,0.17,0.17,-20.75,5.32
3004,300500,启迪设计,12.5,-0.56,-0.07,45658.0,57195096.6,2.63,12.73,12.4,12.73,12.57,0.6,2.72,37.41,1.96,2174685863.0,2094974438.0,0.0,0.08,-10.39,-9.75
3005,920163,方大新材,15.87,-0.56,-0.09,13111.0,20680135.66,3.51,16.06,15.5,16.06,15.96,0.98,2.19,52.77,4.21,2042709589.0,948343352.0,0.51,1.54,-1.73,9.68
3006,600727,鲁北化工,7.02,-0.57,-0.04,59999.0,42141335.0,1.42,7.09,6.99,7.08,7.06,0.7,1.14,64.14,1.16,3710653608.0,3710653608.0,-0.14,0.14,-6.65,2.63
3007,002959,小熊电器,43.75,-0.57,-0.25,12470.0,54638870.5,1.57,44.29,43.6,44.26,44.0,0.57,0.82,20.99,2.41,6881284506.0,6646107781.0,0.02,0.02,-9.42,3.6
3008,600444,国机通用,19.08,-0.57,-0.11,38836.0,73849406.0,2.97,19.39,18.82,19.24,19.19,0.61,2.65,58.32,3.84,2793730463.0,2793730463.0,0.42,0.42,2.2,4.09
3009,301259,艾布鲁,34.6,-0.57,-0.2,33934.0,117698805.39,3.05,35.26,34.2,35.03,34.8,0.57,3.43,-547.25,6.52,5397600000.0,3420937915.0,0.29,0.23,-5.02,4.69
3010,002316,亚联发展,5.25,-0.57,-0.03,383863.0,202895371.0,5.11,5.47,5.2,5.32,5.28,0.62,11.27,266.74,26.98,2063880000.0,1788924375.0,0.0,0.0,-4.2,10.99
3011,688232,新点软件,31.38,-0.57,-0.18,83344.0,266514689.0,6.31,32.9,30.91,31.56,31.56,0.54,2.59,-71.07,1.91,10103794376.0,10103794376.0,-0.03,-0.06,16.52,26.43
3012,600064,南京高科,8.67,-0.57,-0.05,151663.0,131757762.0,1.72,8.78,8.63,8.77,8.72,0.57,0.88,4.61,0.76,15002044713.0,15002044713.0,0.0,0.23,1.4,-0.12
3013,002709,天赐材料,43.86,-0.57,-0.25,695341.0,3066418874.37,2.77,44.88,43.66,44.12,44.11,0.78,4.62,159.06,5.43,89206485006.0,65985086955.0,-0.02,0.05,33.43,-5.23
3014,000789,万年青,5.27,-0.57,-0.03,47834.0,25270970.8,1.7,5.34,5.25,5.3,5.3,0.76,0.6,421.05,0.65,4202337077.0,4202337077.0,0.0,0.0,-12.89,0.76
3015,688679,通源环境,43.95,-0.57,-0.25,85956.0,385447988.0,6.76,46.49,43.5,43.84,44.2,0.8,6.53,-258.47,5.16,5787761216.0,5787761216.0,0.0,-0.07,91.75,65.23
3016,300035,中科电气,22.6,-0.57,-0.13,381756.0,865792827.31,3.08,23.15,22.45,23.09,22.73,0.78,6.54,28.92,3.16,15490642765.0,13183667738.0,0.0,0.13,-2.63,6.15
3017,600416,湘电股份,15.74,-0.57,-0.09,314748.0,498753218.0,2.72,16.13,15.7,16.09,15.83,0.45,2.37,86.86,2.4,23228814724.0,20861897444.0,0.06,0.13,12.27,-0.25
3018,603162,海通发展,12.27,-0.57,-0.07,75019.0,92215163.0,2.19,12.46,12.19,12.36,12.34,0.45,2.69,33.82,2.62,11389404284.0,3425894381.0,-0.08,0.0,15.43,1.91
3019,301371,敷尔佳,24.59,-0.57,-0.14,21654.0,53130301.86,2.18,24.95,24.41,24.95,24.73,0.74,2.79,29.51,2.29,12789357360.0,1906447946.0,0.08,0.08,-0.28,3.8
3020,600664,哈药股份,3.5,-0.57,-0.02,225936.0,79153986.0,1.14,3.53,3.49,3.52,3.52,0.68,0.9,20.12,1.56,8814784566.0,8814784566.0,-0.28,0.0,-6.91,1.45
3021,003011,海象新材,22.18,-0.58,-0.13,24711.0,54930287.35,1.66,22.4,22.03,22.4,22.31,0.7,3.16,18.9,1.61,2277353680.0,1732008830.0,0.0,0.05,-0.76,0.64
3022,002972,科安达,11.97,-0.58,-0.07,23256.0,27933795.0,1.25,12.1,11.95,12.1,12.04,0.66,1.73,36.78,2.45,2944725336.0,1611720879.0,-0.25,-0.08,-6.56,0.17
3023,603195,公牛集团,41.41,-0.58,-0.24,27891.0,115849276.0,1.01,41.78,41.36,41.7,41.65,0.75,0.15,18.85,4.78,74865533969.0,74565509657.0,-0.05,-0.1,-6.14,1.42
3024,600155,华创云信,6.83,-0.58,-0.04,274079.0,187753400.0,2.04,6.94,6.8,6.92,6.87,0.62,1.24,55.4,0.76,15118495118.0,15118495118.0,0.0,0.15,-7.07,3.17
3025,603535,嘉诚国际,10.29,-0.58,-0.06,47476.0,48905972.0,1.16,10.39,10.27,10.34,10.35,0.65,0.93,26.51,2.0,5257348638.0,5257348638.0,0.0,0.0,-9.5,-3.92
3026,300365,恒华科技,6.84,-0.58,-0.04,311416.0,216151337.91,6.25,7.25,6.82,7.19,6.88,1.29,6.09,414.81,2.18,4103011408.0,3500196380.0,-0.15,-0.15,7.55,8.23
3027,600269,赣粤高速,5.11,-0.58,-0.03,112819.0,57865821.0,1.17,5.16,5.1,5.15,5.14,0.7,0.48,9.04,0.61,11933929842.0,11933929842.0,0.0,0.2,-0.58,-1.54
3028,002355,兴民智通,6.87,-0.58,-0.04,436571.0,298214706.95,4.05,6.97,6.69,6.91,6.91,0.69,7.06,-19.0,3.75,4592464470.0,4246804886.0,0.0,0.29,19.06,13.37
3029,603387,基蛋生物,8.56,-0.58,-0.05,87888.0,75258651.0,2.21,8.66,8.47,8.63,8.61,0.72,1.73,20.28,1.61,4341234106.0,4341234106.0,-0.23,0.0,4.77,2.27
3030,688695,中创股份,29.33,-0.58,-0.17,8472.0,24815771.0,2.95,29.79,28.92,29.47,29.5,0.49,1.65,-95.83,3.2,2494556917.0,1503725460.0,0.0,0.0,-2.43,6.93
3031,603126,中材节能,6.88,-0.58,-0.04,90100.0,62268353.0,2.02,6.99,6.85,6.95,6.92,0.84,1.48,1992.09,2.06,4200240000.0,4200240000.0,0.15,0.0,-1.43,2.38
3032,000509,华塑控股,3.4,-0.58,-0.02,129965.0,44208956.0,2.05,3.45,3.38,3.45,3.42,0.64,1.21,-277.65,29.36,3648635377.0,3648624347.0,0.0,0.29,-10.53,-2.02
3033,600648,外高桥,10.37,-0.58,-0.06,31892.0,33151363.0,1.53,10.49,10.33,10.44,10.43,0.75,0.28,63.94,0.93,14102289701.0,11798682066.0,0.1,0.29,-8.71,2.78
3034,600062,华润双鹤,18.54,-0.59,-0.11,62861.0,116692278.0,1.34,18.75,18.5,18.68,18.65,0.69,0.61,10.7,1.7,19258564217.0,19151410099.0,0.11,0.11,-2.22,1.37
3035,000800,一汽解放,6.79,-0.59,-0.04,143367.0,97590518.35,1.02,6.85,6.78,6.84,6.83,0.73,0.29,67.34,1.27,33415497820.0,33412644038.0,-0.15,0.0,-3.41,0.15
3036,603520,司太立,10.14,-0.59,-0.06,73350.0,74446598.0,2.75,10.33,10.05,10.21,10.2,0.57,1.67,115.67,1.71,4445476193.0,4445476193.0,-0.1,0.0,-6.97,7.87
3037,603439,三力制药,11.88,-0.59,-0.07,27866.0,33146870.0,1.42,12.01,11.84,11.95,11.95,0.57,0.69,45.1,3.28,4858090966.0,4797621766.0,-0.08,-0.08,-6.16,1.54
3038,920471,美邦科技,13.5,-0.59,-0.08,5852.0,7956777.5,1.99,13.77,13.5,13.68,13.58,0.36,1.1,-143.07,2.14,1123200000.0,715913195.0,-0.37,-0.44,-9.09,6.38
3039,300425,中建环能,5.07,-0.59,-0.03,53631.0,27332561.74,1.18,5.13,5.07,5.13,5.1,0.55,0.79,-1158.48,1.47,3458880005.0,3442886558.0,-0.2,-0.2,-5.59,2.42
3040,601368,绿城水务,5.08,-0.59,-0.03,51799.0,26392440.0,1.37,5.14,5.07,5.13,5.11,0.72,0.59,24.85,0.92,4485503231.0,4485503231.0,-0.39,0.0,-0.2,2.42
3041,002481,双塔食品,5.05,-0.59,-0.03,122624.0,62035141.7,1.57,5.11,5.03,5.1,5.08,0.59,1.1,135.66,2.53,6230167325.0,5645723755.0,-0.2,-0.2,-20.85,-1.17
3042,688805,健信超导,48.45,-0.59,-0.29,51233.0,251044471.0,3.47,49.8,48.11,48.67,48.74,0.74,16.25,127.94,6.81,8124096000.0,1527088719.0,0.0,-0.1,160.76,14.97
3043,001226,拓山重工,48.46,-0.59,-0.29,16761.0,81123442.0,2.44,49.09,47.9,48.78,48.75,0.71,4.94,164.21,4.97,3618348282.0,1644087882.0,0.06,-0.04,24.45,9.64
3044,000514,渝 开 发,5.02,-0.59,-0.03,138868.0,69912108.75,2.38,5.12,5.0,5.11,5.05,0.77,1.65,19.69,1.12,4235730244.0,4235730244.0,0.0,0.0,-12.39,2.03
3045,920974,凯大催化,8.45,-0.59,-0.05,21280.0,18049605.68,1.88,8.59,8.43,8.59,8.5,0.56,1.66,40.41,2.14,1384110000.0,1085417659.0,-0.24,-0.35,-2.99,7.1
3046,300499,高澜股份,33.0,-0.6,-0.2,276507.0,919751147.15,4.67,34.28,32.73,33.6,33.2,0.62,10.19,220.68,7.28,10073202612.0,8956319988.0,0.03,-0.12,13.48,7.56
3047,600635,大众公用,6.63,-0.6,-0.04,641204.0,425391407.0,2.1,6.72,6.58,6.68,6.67,0.48,2.65,28.25,2.16,19574641895.0,16036588805.0,0.15,0.15,-3.77,1.38
3048,601139,深圳燃气,6.67,-0.6,-0.04,118411.0,79076698.0,1.34,6.74,6.65,6.71,6.71,0.73,0.41,13.64,1.16,19187871988.0,19187871988.0,0.15,0.15,-1.91,1.06
3049,300068,南都电源,16.69,-0.6,-0.1,445546.0,745322741.73,3.81,17.15,16.51,17.09,16.79,0.71,5.22,-51.05,3.9,14993750220.0,14239569760.0,0.0,0.0,-1.82,7.4
3050,300477,ST合纵,3.3,-0.6,-0.02,1891506.0,656064672.0,12.35,3.63,3.22,3.41,3.32,1.86,19.09,-19.63,3.59,3537661667.0,3269806845.0,1.85,0.0,63.37,25.95
3051,600136,ST明诚,1.66,-0.6,-0.01,85479.0,14258257.0,1.2,1.68,1.66,1.68,1.67,0.45,0.44,-394.53,14.24,3387771045.0,3225528560.0,0.0,-0.6,-13.54,-1.78
3052,600567,山鹰国际,1.66,-0.6,-0.01,621644.0,103518179.0,1.2,1.68,1.66,1.67,1.67,0.48,0.99,-27.11,0.64,10470372488.0,10470372488.0,-0.6,0.0,-9.78,-1.78
3053,300174,元力股份,16.61,-0.6,-0.1,65451.0,108594989.0,1.97,16.81,16.48,16.67,16.71,0.61,1.8,26.3,1.77,6049534080.0,6028469327.0,0.0,0.06,4.27,7.16
3054,920374,云里物里,26.69,-0.6,-0.16,15161.0,40269420.73,4.02,27.28,26.2,26.99,26.85,0.55,4.44,194.24,8.56,2175715420.0,910490676.0,0.04,0.07,-1.26,9.93
3055,301345,涛涛车业,223.23,-0.61,-1.37,8464.0,189550708.0,2.05,226.25,221.64,225.39,224.6,0.41,2.91,30.1,7.13,24343024119.0,6486605286.0,0.0,-0.05,-6.22,-11.18
3056,603260,合盛硅业,53.46,-0.61,-0.33,127051.0,685791852.0,2.94,54.76,53.18,54.34,53.79,0.91,1.07,-147.47,1.97,63200783066.0,63200783066.0,-0.02,-0.26,12.62,1.44
3057,600597,光明乳业,8.12,-0.61,-0.05,89197.0,72553198.0,0.86,8.18,8.11,8.17,8.17,0.76,0.65,96.26,1.18,11193206956.0,11193057548.0,0.0,0.0,-5.69,0.37
3058,600157,永泰能源,1.62,-0.61,-0.01,7419457.0,1208679231.0,3.07,1.66,1.61,1.64,1.63,0.87,3.4,133.97,0.75,35344777915.0,35344777915.0,0.62,0.62,-2.99,3.18
3059,000952,广济药业,8.1,-0.61,-0.05,135827.0,109759404.83,3.31,8.26,7.99,8.23,8.15,0.57,3.95,-21.65,2.91,2808677746.0,2786351684.0,-0.12,0.25,4.25,15.22
3060,002679,福建金森,11.37,-0.61,-0.07,43712.0,49916474.67,2.01,11.55,11.32,11.52,11.44,0.61,1.85,-85.04,3.65,2680545720.0,2680545720.0,0.0,0.0,3.08,-3.32
3061,001222,源飞宠物,22.88,-0.61,-0.14,16942.0,38788738.2,1.91,23.15,22.71,23.15,23.02,0.73,1.58,25.16,3.07,4367563200.0,2457538512.0,0.0,-0.13,-5.3,-3.3
3062,603102,百合股份,45.33,-0.61,-0.28,6241.0,28252347.0,2.3,45.83,44.78,45.61,45.61,0.81,0.98,21.98,1.78,2901120000.0,2901120000.0,-0.02,-0.02,6.04,5.49
3063,603566,普莱柯,12.93,-0.61,-0.08,30167.0,39112772.0,1.08,13.05,12.91,13.02,13.01,0.54,0.87,21.36,1.74,4474585190.0,4474585190.0,-0.08,-0.08,-7.71,4.02
3064,300491,通合科技,27.73,-0.61,-0.17,79103.0,221036655.69,3.76,28.64,27.59,28.39,27.9,0.52,5.07,178.77,4.12,4871416422.0,4325591026.0,0.04,-0.11,-18.06,10.35
3065,002921,联诚精密,19.27,-0.62,-0.12,66698.0,129945948.3,2.99,19.83,19.25,19.45,19.39,0.7,5.19,-187.47,2.17,2870654347.0,2476226410.0,-0.05,-0.05,23.37,13.22
3066,002706,良信股份,11.23,-0.62,-0.07,506721.0,579233111.32,7.08,12.0,11.2,11.6,11.3,0.89,5.54,31.1,3.1,12612693975.0,10275333096.0,-0.09,-0.09,-1.4,4.17
3067,601880,辽港股份,1.61,-0.62,-0.01,1103078.0,177923665.0,1.85,1.63,1.6,1.62,1.62,0.91,0.6,21.89,0.94,37950545213.0,29645012455.0,0.0,0.63,-10.56,0.63
3068,300640,德艺文创,7.98,-0.62,-0.05,170371.0,136396803.0,3.99,8.23,7.91,8.05,8.03,0.45,7.72,130.58,3.05,2481727547.0,1761578057.0,0.13,0.13,19.64,3.1
3069,301555,惠柏新材,37.15,-0.62,-0.23,35471.0,132800067.14,3.88,38.44,36.99,37.6,37.38,0.81,7.34,42.61,3.11,3427707905.0,1796100338.0,-0.08,0.11,20.73,11.86
3070,002955,鸿合科技,28.82,-0.62,-0.18,35109.0,101085406.13,2.55,29.3,28.56,29.3,29.0,0.71,1.79,62.16,2.07,6819962264.0,5656783490.0,0.0,-0.03,6.46,-4.79
3071,688220,翱捷科技-U,94.31,-0.62,-0.59,101610.0,956285405.0,4.28,96.56,92.5,95.8,94.9,0.91,2.75,-90.37,7.15,39449956842.0,34813530401.0,0.16,0.01,-0.12,14.16
3072,603358,XD华达科,54.8,-0.62,-0.34,57155.0,313934542.0,2.81,55.8,54.25,55.05,55.14,0.61,1.27,49.08,6.72,25741920565.0,24618690938.0,0.81,0.9,33.63,8.84
3073,600305,恒顺醋业,7.97,-0.62,-0.05,77656.0,61960212.0,1.25,8.04,7.94,8.04,8.02,0.7,0.7,46.66,2.63,8818578078.0,8790816177.0,0.0,0.0,-0.99,0.63
3074,002024,ST易购,1.61,-0.62,-0.01,224041.0,36143281.21,1.85,1.63,1.6,1.62,1.62,0.55,0.24,152.56,1.19,14916275865.0,14899650522.0,0.0,0.0,-6.94,-5.29
3075,300929,华骐环保,11.28,-0.62,-0.07,23965.0,27011935.52,2.73,11.45,11.14,11.4,11.35,0.72,1.89,-606.52,1.85,1490459744.0,1429710176.0,0.0,0.09,-2.08,4.93
3076,688132,邦彦技术,20.38,-0.63,-0.13,21864.0,44198691.0,4.49,20.77,19.85,20.61,20.51,0.62,2.02,-32.6,2.25,3102349658.0,2211142733.0,-0.1,0.15,12.47,10.64
3077,603182,嘉华股份,15.7,-0.63,-0.1,13078.0,20611939.0,1.01,15.85,15.69,15.73,15.8,0.6,0.79,23.58,2.36,2583435000.0,2583435000.0,-0.13,-0.19,7.83,-0.76
