序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2689,603728,鸣志电器,74.98,-0.37,-0.28,151044.0,1143141682.0,4.82,77.9,74.27,75.61,75.26,1.17,3.61,472.65,10.59,31407809850.0,31407809850.0,0.01,-0.05,6.02,3.64
2690,002528,ST英飞拓,2.71,-0.37,-0.01,70733.0,19227019.4,1.84,2.75,2.7,2.72,2.72,0.74,0.67,-32.86,32.11,3248409472.0,2846095054.0,0.0,0.0,-15.58,1.12
2691,600640,国脉文化,13.55,-0.37,-0.05,121666.0,165787771.0,2.87,13.85,13.46,13.76,13.6,0.43,1.53,412.88,2.71,10781679987.0,10781679987.0,-0.07,0.0,-8.32,7.88
2692,002251,步步高,5.34,-0.37,-0.02,1122313.0,598813557.51,2.8,5.42,5.27,5.33,5.36,0.7,5.21,47.75,1.75,14357656339.0,11494201115.0,0.0,0.19,-6.64,0.56
2693,301228,实朴检测,40.08,-0.37,-0.15,32406.0,129390135.78,2.98,40.5,39.3,40.41,40.23,0.49,2.71,-90.66,6.97,4809600000.0,4787166984.0,-0.05,-0.17,51.25,3.81
2694,300434,金石亚药,10.88,-0.37,-0.04,80472.0,87645196.0,1.65,11.0,10.82,10.95,10.92,0.48,2.35,33.88,1.74,4370973327.0,3722277416.0,0.09,0.09,-4.06,5.84
2695,002095,生 意 宝,18.96,-0.37,-0.07,73286.0,138585344.27,3.05,19.29,18.71,19.08,19.03,0.38,2.91,-1279.95,5.41,4791571200.0,4772391548.0,0.37,0.42,-3.12,5.1
2696,688538,和辉光电-U,2.68,-0.37,-0.01,1003453.0,268316887.0,2.23,2.71,2.65,2.7,2.69,0.85,1.74,-20.27,4.27,37009292835.0,15415991743.0,-0.37,0.0,-1.83,0.75
2697,300404,博济医药,10.79,-0.37,-0.04,220884.0,239349992.83,3.79,11.07,10.66,10.83,10.83,0.41,7.87,142.45,4.08,4162053653.0,3029624638.0,0.0,0.19,8.22,15.65
2698,300838,浙江力诺,15.99,-0.37,-0.06,38318.0,61327107.74,2.12,16.17,15.83,16.05,16.05,0.93,3.77,158.42,2.24,2206268220.0,1627060451.0,0.13,-0.06,6.1,4.85
2699,002161,远 望 谷,8.06,-0.37,-0.03,225097.0,181936317.0,2.35,8.2,8.01,8.1,8.09,0.63,3.19,30.91,3.55,5962444644.0,5680225533.0,0.0,0.0,2.81,10.26
2700,603681,永冠新材,20.7,-0.38,-0.08,45001.0,92943148.0,2.26,20.92,20.45,20.78,20.78,0.71,2.35,26.59,1.52,3956417372.0,3956417372.0,0.0,0.15,15.64,9.06
2701,603677,奇精机械,18.47,-0.38,-0.07,22804.0,42228753.0,2.43,18.76,18.31,18.52,18.54,0.79,1.18,50.64,3.06,3557337977.0,3557337977.0,0.27,0.33,-3.85,1.6
2702,002630,ST华西,2.6,-0.38,-0.01,204965.0,52994730.0,1.92,2.61,2.56,2.59,2.61,0.85,1.99,61.69,12.72,3070080000.0,2678709506.0,0.0,0.39,-15.03,4.0
2703,000518,*ST四环,2.59,-0.38,-0.01,141875.0,36983623.4,3.85,2.67,2.57,2.6,2.6,1.12,1.38,-157.51,7.43,2666550615.0,2666497445.0,0.0,0.0,-0.38,7.47
2704,301121,紫建电子,41.49,-0.38,-0.16,27037.0,112330672.6,2.38,42.09,41.1,41.6,41.65,0.73,5.34,253.48,2.47,4100293105.0,2099047227.0,0.0,-0.14,-11.87,4.14
2705,603406,天富龙,39.78,-0.38,-0.15,15043.0,59756039.0,1.43,40.09,39.52,39.88,39.93,0.6,4.23,36.8,3.57,15912397800.0,1413777142.0,-0.08,-0.05,-14.51,-2.26
2706,688356,键凯科技,103.6,-0.38,-0.4,15790.0,164472840.0,4.38,106.91,102.36,104.08,104.0,0.54,2.6,115.72,4.84,6283412520.0,6283412520.0,-0.26,0.38,12.23,26.03
2707,001333,光华股份,23.88,-0.38,-0.09,32228.0,76744092.66,3.09,24.28,23.54,24.02,23.97,0.71,7.32,29.06,1.78,3056640000.0,1050720000.0,0.17,0.34,-7.05,11.07
2708,000799,酒鬼酒,54.69,-0.38,-0.21,98329.0,540265060.59,3.02,55.86,54.2,54.6,54.9,1.09,3.03,-1359.21,4.72,17770365916.0,17768807251.0,0.02,0.18,-10.37,0.2
2709,600545,卓郎智能,2.65,-0.38,-0.01,159626.0,42294021.0,2.26,2.69,2.63,2.67,2.66,0.62,0.89,-14.88,1.48,4737967388.0,4737967388.0,0.0,0.38,-12.83,3.52
2710,920718,合肥高科,15.82,-0.38,-0.06,5411.0,8558545.35,1.76,16.0,15.72,15.92,15.88,0.45,1.27,29.1,2.44,1434347194.0,676215127.0,0.25,0.0,-15.4,3.87
2711,688605,先锋精科,71.68,-0.38,-0.27,59277.0,426485711.0,3.7,73.32,70.66,71.9,71.95,0.78,5.47,67.23,8.99,14506588078.0,7766652006.0,-0.01,-0.03,5.75,11.55
2712,600624,ST复华,5.23,-0.38,-0.02,77776.0,40728338.0,0.76,5.26,5.22,5.25,5.25,0.79,1.14,-147.91,5.71,3552984507.0,3552984507.0,0.0,0.0,-3.15,-1.13
2713,600467,好当家,2.63,-0.38,-0.01,491815.0,129439289.0,1.52,2.65,2.61,2.63,2.64,0.78,3.37,106.61,1.12,3842415020.0,3842415020.0,-0.38,-0.38,7.79,1.15
2714,688395,正弦电气,26.03,-0.38,-0.1,9880.0,25828144.0,2.95,26.47,25.7,26.14,26.13,1.02,1.14,57.28,2.89,2254138652.0,2254138652.0,0.62,0.23,2.16,7.03
2715,301380,挖金客,38.46,-0.39,-0.15,38723.0,148725654.45,3.57,39.15,37.77,38.8,38.61,0.46,4.8,109.46,5.36,3899552973.0,3105207094.0,0.03,0.44,5.28,1.75
2716,605088,冠盛股份,36.1,-0.39,-0.14,37880.0,137558645.0,2.79,36.79,35.78,36.21,36.24,1.01,1.9,24.41,2.55,7318410513.0,7209720633.0,0.25,-0.06,-6.19,1.4
2717,920656,海昇药业,17.82,-0.39,-0.07,7509.0,13326741.34,2.12,17.98,17.6,17.85,17.89,0.5,2.32,27.25,2.61,1782000000.0,576945327.0,0.17,0.28,-4.96,2.06
2718,002101,广东鸿图,12.62,-0.39,-0.05,81193.0,102388741.6,1.58,12.74,12.54,12.66,12.67,0.83,1.23,29.95,1.07,8384428136.0,8357117951.0,0.16,0.16,-1.56,2.44
2719,301565,中仑新材,25.68,-0.39,-0.1,59412.0,152079342.29,2.95,26.06,25.3,25.81,25.78,1.0,4.64,115.3,4.27,10272256800.0,3287296800.0,0.08,0.16,8.58,6.38
2720,605020,永和股份,28.31,-0.39,-0.11,153275.0,430223343.0,3.48,28.7,27.71,28.42,28.42,1.1,3.05,23.11,2.56,14459685696.0,14236185719.0,0.07,0.25,5.36,5.28
2721,603976,正川股份,20.33,-0.39,-0.08,10522.0,21435903.0,1.81,20.57,20.2,20.5,20.41,0.6,0.7,141.1,2.61,3073972238.0,3073972238.0,0.1,0.05,1.55,5.17
2722,002038,双鹭药业,7.58,-0.39,-0.03,143099.0,108304237.81,1.18,7.62,7.53,7.6,7.61,0.54,1.68,41.39,1.37,7787313000.0,6457504095.0,0.0,0.0,0.93,2.85
2723,688448,磁谷科技,50.0,-0.4,-0.2,23309.0,117234249.0,3.35,51.29,49.61,50.0,50.2,0.59,4.86,300.87,3.54,3582615000.0,2398615000.0,0.36,0.02,24.07,3.16
2724,300224,正海磁材,17.23,-0.4,-0.07,374813.0,643938289.93,3.82,17.57,16.91,17.26,17.3,0.84,4.05,52.76,3.17,16035968185.0,15945276357.0,0.0,0.06,2.13,11.45
2725,301015,百洋医药,24.64,-0.4,-0.1,35617.0,87592088.38,1.86,24.86,24.4,24.71,24.74,0.45,0.68,20.39,5.44,12951377257.0,12949677097.0,0.08,0.04,-5.49,4.41
2726,301363,美好医疗,32.32,-0.4,-0.13,204247.0,652416947.07,5.15,32.69,31.02,32.02,32.45,0.7,5.47,66.23,5.03,18385916538.0,12061921219.0,-0.12,0.0,39.55,34.39
2727,300915,海融科技,25.12,-0.4,-0.1,13476.0,34002739.3,3.05,25.68,24.91,25.68,25.22,1.05,2.34,-152.92,2.06,3161082412.0,1446969475.0,0.04,0.24,-0.36,5.77
2728,603257,中国瑞林,59.98,-0.4,-0.24,11272.0,67309515.0,2.08,60.49,59.24,60.4,60.22,0.67,4.53,61.12,2.95,7197600000.0,1493502000.0,0.08,0.32,-13.5,1.15
2729,301373,凌玮科技,34.57,-0.4,-0.14,18610.0,64517678.56,2.22,35.09,34.32,34.67,34.71,0.87,4.84,27.25,2.27,3749880186.0,1330002034.0,0.06,-0.03,6.17,7.69
2730,600568,ST中珠,2.51,-0.4,-0.01,157863.0,39851173.0,2.38,2.56,2.5,2.51,2.52,0.88,0.95,-111.04,2.91,5002102899.0,4189358870.0,0.0,0.4,21.84,0.0
2731,000065,北方国际,12.33,-0.4,-0.05,188690.0,231446209.48,3.07,12.49,12.11,12.37,12.38,0.7,1.94,20.44,1.3,13210187826.0,12021285011.0,-0.08,0.16,9.31,-1.04
2732,300422,博世科,4.93,-0.4,-0.02,92540.0,45596507.0,2.02,4.98,4.88,4.97,4.95,0.81,1.81,-9.3,2.38,2632030318.0,2521457818.0,0.0,-0.2,-5.01,7.41
2733,603366,日出东方,9.64,-0.41,-0.04,137820.0,132926528.0,1.24,9.73,9.61,9.66,9.68,0.48,1.7,160.24,1.89,7837783694.0,7837783694.0,0.0,0.0,3.99,0.31
2734,603017,中衡设计,12.07,-0.41,-0.05,97450.0,117137584.0,2.31,12.14,11.86,12.07,12.12,0.35,3.53,44.43,2.25,3333616837.0,3333616837.0,0.08,0.42,17.99,8.94
2735,600227,赤天化,2.44,-0.41,-0.01,163582.0,39850896.0,1.22,2.45,2.42,2.44,2.45,0.4,1.28,-20.27,1.72,4120495551.0,3117343519.0,0.41,0.41,-0.81,2.52
2736,605118,力鼎光电,38.79,-0.41,-0.16,61702.0,241103158.0,5.6,40.4,38.22,38.22,38.95,0.68,1.52,55.33,10.73,15930432360.0,15792029640.0,-0.08,0.36,36.01,28.83
2737,300962,中金辐照,17.13,-0.41,-0.07,32252.0,55323262.79,1.98,17.33,16.99,17.2,17.2,0.73,1.22,37.77,4.52,4522352496.0,4522352496.0,0.23,0.47,-2.78,5.55
2738,600493,凤竹纺织,7.34,-0.41,-0.03,84393.0,62035101.0,2.04,7.42,7.27,7.42,7.37,0.77,3.1,95.16,1.78,1996480000.0,1996480000.0,0.14,0.14,4.71,-0.54
2739,300311,ST任子行,4.84,-0.41,-0.02,77960.0,37770251.61,1.65,4.9,4.82,4.85,4.86,0.57,1.45,-31.76,5.51,3260369926.0,2601060010.0,0.21,0.21,0.41,9.01
2740,300510,金冠股份,4.84,-0.41,-0.02,862569.0,416167580.57,5.14,4.92,4.67,4.76,4.86,1.3,10.46,-42.43,1.8,3991502988.0,3991502988.0,0.41,0.21,10.25,17.19
2741,002614,奥佳华,7.23,-0.41,-0.03,132448.0,95741229.0,1.65,7.29,7.17,7.25,7.26,0.53,3.0,61.16,1.04,4507779372.0,3188497102.0,-0.14,0.14,5.7,-1.09
2742,600615,鑫源智造,12.16,-0.41,-0.05,27880.0,33934049.0,2.29,12.3,12.02,12.21,12.21,0.74,1.24,355.08,3.73,2743595258.0,2739235168.0,0.0,0.33,-7.39,8.77
2743,002321,华英农业,2.41,-0.41,-0.01,356702.0,85922527.0,1.65,2.43,2.39,2.42,2.42,0.84,1.68,-119.61,5.53,5140265071.0,5119351122.0,0.0,0.0,-13.93,4.78
2744,601136,首创证券,18.87,-0.42,-0.08,106240.0,200780946.0,0.95,19.02,18.84,18.92,18.95,0.63,0.39,48.14,3.75,51578008806.0,51578008806.0,0.0,-0.05,-10.82,0.43
2745,688193,仁度生物,51.8,-0.42,-0.22,8262.0,43618314.0,5.71,54.52,51.55,52.29,52.02,1.11,2.06,221.95,2.26,2075619266.0,2075619266.0,-0.82,-0.37,8.78,7.09
2746,000887,中鼎股份,23.47,-0.42,-0.1,376203.0,888036929.27,4.29,24.25,23.24,23.63,23.57,0.79,2.86,17.73,2.19,30898014362.0,30848278170.0,0.0,0.04,7.32,1.12
2747,603817,海峡环保,7.05,-0.42,-0.03,143043.0,100657339.0,1.84,7.12,6.99,7.1,7.08,0.76,2.51,15.66,1.26,4019092475.0,4019092475.0,0.0,0.28,0.14,-0.56
2748,920931,无锡鼎邦,14.33,-0.42,-0.06,9443.0,13494851.76,2.29,14.53,14.2,14.43,14.39,0.77,3.28,108.87,3.44,1346016900.0,412357214.0,0.42,0.77,-16.25,0.28
2749,300631,久吾高科,30.72,-0.42,-0.13,34414.0,105934776.0,2.17,31.18,30.51,30.85,30.85,0.61,2.85,59.36,2.93,3841333985.0,3704815288.0,0.07,0.13,-2.94,6.33
2750,600038,中直股份,37.69,-0.42,-0.16,150696.0,573946040.0,4.15,38.97,37.4,37.64,37.85,0.88,2.25,62.18,1.79,30901775198.0,25212168479.0,0.03,0.08,4.58,4.32
2751,002715,登云股份,16.52,-0.42,-0.07,37403.0,61913837.5,2.95,16.85,16.36,16.59,16.59,0.58,2.71,-637.59,4.83,2279760000.0,2279760000.0,0.06,0.06,-26.77,-4.84
2752,603359,东珠生态,7.06,-0.42,-0.03,170024.0,120490235.0,2.54,7.18,7.0,7.08,7.09,0.39,3.81,-78.11,1.19,3149437760.0,3149437760.0,0.0,0.0,-26.3,-26.0
2753,920212,智新电子,14.32,-0.42,-0.06,7135.0,10242033.99,1.74,14.5,14.25,14.48,14.38,0.41,1.38,157.41,3.62,1519352000.0,737949166.0,-0.49,-0.35,-3.63,5.84
2754,300413,芒果超媒,26.2,-0.42,-0.11,246828.0,645755843.89,2.74,26.6,25.88,26.45,26.31,0.51,2.42,36.19,2.12,49012885353.0,26768538900.0,0.0,0.0,-9.28,7.29
2755,301548,崇德科技,66.92,-0.42,-0.28,24014.0,162369518.15,4.9,69.4,66.11,66.73,67.2,0.59,9.15,42.79,3.86,5822040000.0,1755644995.0,0.09,0.01,24.09,20.99
2756,600476,湘邮科技,16.65,-0.42,-0.07,27094.0,45248220.0,2.03,16.87,16.53,16.8,16.72,0.58,1.68,-72.42,23.61,2681815500.0,2681815500.0,0.0,0.24,-7.35,4.0
2757,600630,龙头股份,9.28,-0.43,-0.04,93769.0,86975579.0,1.18,9.33,9.22,9.31,9.32,0.64,2.21,100.59,5.12,3942715620.0,3942715620.0,0.11,0.22,-4.53,2.77
2758,603068,博通集成,39.27,-0.43,-0.17,55963.0,220728175.0,3.14,40.07,38.83,39.45,39.44,0.81,3.72,475.48,3.51,5907188415.0,5907188415.0,-0.05,0.0,-0.33,4.66
2759,300676,华大基因,51.01,-0.43,-0.22,122402.0,626200101.23,3.05,51.98,50.42,51.85,51.23,0.45,2.94,-748.29,2.31,21338353996.0,21222533240.0,-0.12,0.22,6.67,12.46
2760,002919,名臣健康,25.19,-0.43,-0.11,80772.0,202579412.84,3.72,25.62,24.68,25.62,25.3,0.53,3.06,118.34,8.17,6713791603.0,6659938002.0,-0.47,-0.59,37.65,9.57
2761,300856,科思股份,14.02,-0.43,-0.06,54726.0,76652502.82,1.35,14.14,13.95,14.07,14.08,0.69,1.19,64.18,2.49,6669134866.0,6445493434.0,-0.07,0.07,4.71,4.01
2762,603218,日月股份,13.81,-0.43,-0.06,112286.0,155174675.0,1.66,13.96,13.73,13.87,13.87,0.87,1.09,24.57,1.39,14229012663.0,14197180613.0,0.0,0.15,-6.94,4.23
2763,002706,良信股份,11.57,-0.43,-0.05,401246.0,469976663.36,4.56,12.06,11.53,11.78,11.62,0.81,4.39,32.04,3.19,12994556481.0,10586429556.0,0.09,0.09,0.7,7.33
2764,002086,东方海洋,2.33,-0.43,-0.01,277745.0,64765718.83,1.28,2.35,2.32,2.33,2.34,0.55,1.76,-32.48,3.44,4564345345.0,3684396466.0,-0.43,-0.43,-12.73,0.87
2765,002215,诺 普 信,11.67,-0.43,-0.05,232558.0,268638611.26,2.13,11.72,11.47,11.72,11.72,0.95,2.96,15.29,2.83,11730582588.0,9168442397.0,0.09,0.17,5.8,10.2
2766,002088,鲁阳节能,11.48,-0.43,-0.05,76190.0,87936575.11,2.17,11.68,11.43,11.59,11.53,0.53,1.51,42.71,2.27,5890647287.0,5806485019.0,0.17,0.09,-4.65,9.65
2767,688469,芯联集成-U,7.02,-0.43,-0.03,1570862.0,1098624662.0,2.98,7.11,6.9,7.03,7.05,0.8,3.55,-95.31,4.45,58846463947.0,31097196000.0,0.0,0.14,6.85,4.93
2768,301630,同宇新材,187.79,-0.43,-0.81,6610.0,123754650.02,2.39,189.52,185.02,188.16,188.6,0.71,6.61,54.85,4.49,7511600000.0,1877900000.0,0.01,-0.01,-2.95,10.33
2769,300203,聚光科技,16.39,-0.43,-0.07,83136.0,136332532.2,3.04,16.69,16.19,16.46,16.46,0.72,1.85,-88.49,2.58,7354809264.0,7348760125.0,0.06,0.06,-7.35,3.34
2770,300112,万讯自控,9.12,-0.44,-0.04,66480.0,60658926.18,1.75,9.2,9.04,9.18,9.16,0.87,2.8,-145.47,2.64,2646860153.0,2167308811.0,-0.11,0.11,1.33,5.92
2771,002774,快意电梯,11.26,-0.44,-0.05,109282.0,123100078.86,2.03,11.43,11.2,11.26,11.31,0.48,3.88,54.61,3.16,3791105754.0,3172751988.0,0.18,0.0,12.83,21.34
2772,300883,龙利得,6.76,-0.44,-0.03,88258.0,59618933.0,1.91,6.83,6.7,6.8,6.79,0.83,2.67,4879.23,1.65,2338960000.0,2235360127.0,0.15,0.15,-2.73,0.15
2773,300191,潜能恒信,20.59,-0.44,-0.09,69860.0,142692173.45,2.9,20.76,20.16,20.48,20.68,0.4,3.16,-271.69,6.2,6588800000.0,4554405050.0,0.0,0.19,-0.05,11.42
2774,300371,汇中股份,13.56,-0.44,-0.06,38754.0,52667603.8,2.42,13.75,13.42,13.72,13.62,1.22,2.88,29.27,2.33,2728506534.0,1822604766.0,0.22,0.37,0.59,7.88
2775,688513,苑东生物,58.72,-0.44,-0.26,9085.0,52958595.0,2.78,59.34,57.7,58.5,58.98,0.66,0.51,35.31,3.62,10365974072.0,10365974072.0,-0.2,0.07,15.0,-4.6
2776,301595,太力科技,54.08,-0.44,-0.24,43588.0,235332677.81,5.95,55.53,52.3,54.05,54.32,0.83,17.89,82.64,6.57,5855782400.0,1317551040.0,0.06,0.39,32.71,10.25
2777,301585,蓝宇股份,31.98,-0.44,-0.14,14685.0,47062461.91,1.9,32.41,31.8,32.11,32.12,0.79,2.16,52.53,3.45,3325920000.0,2178123581.0,0.06,0.25,-2.35,3.43
2778,002449,国星光电,8.9,-0.45,-0.04,125363.0,111249310.7,1.9,8.97,8.8,8.95,8.94,0.8,2.03,132.67,1.44,5504446804.0,5504446804.0,0.23,0.34,-0.56,5.2
2779,688289,圣湘生物,19.76,-0.45,-0.09,46927.0,92779484.0,2.02,20.02,19.62,19.93,19.85,0.52,0.81,44.88,1.61,11448706999.0,11448706999.0,0.05,0.25,-10.67,4.49
2780,301633,港迪技术,71.15,-0.45,-0.32,3985.0,28326346.68,2.34,72.18,70.51,72.09,71.47,0.8,1.56,68.48,4.34,3961632000.0,1815082178.0,0.11,0.08,-5.76,1.76
2781,300586,美联新材,11.11,-0.45,-0.05,191084.0,213571243.94,4.12,11.47,11.01,11.19,11.16,0.58,3.57,-159.29,4.21,7901616926.0,5939366759.0,-0.09,0.18,6.11,2.02
2782,600318,新力金融,8.91,-0.45,-0.04,100541.0,89586576.0,1.12,8.97,8.87,8.93,8.95,0.55,1.96,85.93,4.18,4568403201.0,4568403201.0,0.0,0.0,-8.43,-0.78
2783,605296,神农集团,28.71,-0.45,-0.13,16319.0,46878204.0,1.66,28.98,28.5,28.85,28.84,0.77,0.32,24.48,2.88,15065986441.0,14871332641.0,0.07,0.28,-4.27,-2.08
2784,605339,南侨食品,19.87,-0.45,-0.09,27020.0,53746153.0,1.65,20.06,19.73,19.99,19.96,0.71,0.64,219.39,2.47,8430654540.0,8430654540.0,0.0,0.25,16.2,1.27
2785,603855,华荣股份,19.73,-0.45,-0.09,18723.0,36999627.0,1.06,19.88,19.67,19.82,19.82,0.74,0.56,16.67,3.18,6659092030.0,6620056225.0,0.0,0.1,-1.05,1.96
2786,603209,兴通股份,15.45,-0.45,-0.07,39321.0,60617569.0,1.16,15.52,15.34,15.45,15.52,0.62,1.22,19.44,1.51,5021250000.0,4967045174.0,0.0,0.13,4.67,1.98
2787,301095,广立微,80.01,-0.45,-0.36,62993.0,504468571.62,3.83,81.68,78.6,80.34,80.37,0.71,3.61,324.67,5.11,16024489851.0,13962091843.0,-0.01,0.15,4.1,11.57
2788,002889,东方嘉盛,15.39,-0.45,-0.07,35015.0,53929406.1,1.29,15.51,15.31,15.42,15.46,0.77,1.39,30.82,2.32,5812302394.0,3867269271.0,0.26,0.33,1.32,0.2
2789,301006,迈拓股份,17.8,-0.45,-0.08,18355.0,32681073.0,1.62,17.97,17.68,17.97,17.88,0.84,2.13,34.34,1.94,2479184000.0,1532332580.0,0.06,0.06,2.3,7.94
2790,301287,康力源,45.03,-0.46,-0.21,9682.0,43623744.0,2.25,45.67,44.65,45.24,45.24,0.53,5.68,39.7,2.59,3002150100.0,766921691.0,0.07,0.16,12.91,7.93
2791,002957,科瑞技术,23.84,-0.46,-0.11,118510.0,282774306.06,3.17,24.29,23.53,24.2,23.95,0.55,2.83,30.42,3.13,10012381989.0,9981304070.0,0.08,0.21,6.86,10.12
2792,603928,兴业股份,17.38,-0.46,-0.08,77061.0,133046785.0,3.04,17.6,17.07,17.57,17.46,0.79,2.94,46.13,2.94,4554950400.0,4554950400.0,0.23,0.0,16.64,8.29
2793,300562,乐心医疗,15.08,-0.46,-0.07,95794.0,144700513.5,2.57,15.3,14.91,15.29,15.15,0.34,5.91,37.64,3.25,3296694415.0,2445497376.0,0.0,0.27,8.18,13.13
2794,688237,超卓航科,52.28,-0.46,-0.24,14227.0,74159099.0,4.04,53.32,51.2,52.69,52.52,0.64,1.59,315.64,3.87,4688572451.0,4688572451.0,0.73,0.89,-9.55,7.24
2795,300310,宜通世纪,6.43,-0.46,-0.03,446559.0,288624246.44,4.64,6.66,6.36,6.58,6.46,0.78,6.45,1253.28,2.97,5669064354.0,4448855568.0,0.0,0.0,11.44,8.8
2796,688373,盟科药业-U,6.44,-0.46,-0.03,76185.0,49215739.0,2.16,6.55,6.41,6.5,6.47,0.53,1.26,-16.36,16.39,4222099362.0,3896296639.0,0.31,0.0,-14.93,6.62
2797,300027,华谊兄弟,2.17,-0.46,-0.01,629481.0,137306765.49,2.75,2.22,2.16,2.18,2.18,0.53,2.53,-39.64,22.88,6020677844.0,5392403968.0,0.0,0.0,-12.85,0.0
2798,920523,德瑞锂电,27.43,-0.47,-0.13,18263.0,50122137.74,1.96,27.77,27.23,27.73,27.56,0.42,2.27,18.69,4.11,2778696552.0,2206310325.0,-0.11,0.15,-7.39,5.5
2799,300625,三雄极光,12.67,-0.47,-0.06,37986.0,48256218.92,1.57,12.82,12.62,12.82,12.73,0.95,2.35,-252.85,1.78,3539123770.0,2052182149.0,0.08,0.16,2.92,6.92
2800,300800,力合科技,12.6,-0.47,-0.06,39716.0,50282329.5,2.21,12.79,12.51,12.65,12.66,0.86,1.69,101.75,1.49,2983163400.0,2953206900.0,-0.08,0.0,3.87,8.34
2801,002357,富临运业,12.82,-0.47,-0.06,142201.0,180189039.6,3.11,12.88,12.48,12.8,12.88,0.8,4.54,19.37,2.36,4018929442.0,4018785217.0,0.16,-0.08,30.28,20.15
2802,300822,贝仕达克,16.82,-0.47,-0.08,28261.0,47490678.7,2.01,17.0,16.66,16.94,16.9,0.64,0.98,121.66,4.17,5240038884.0,4860677862.0,0.0,0.36,-1.41,4.73
2803,601369,陕鼓动力,10.52,-0.47,-0.05,198171.0,207879699.0,2.93,10.66,10.35,10.63,10.57,1.23,1.16,22.02,2.06,18130951656.0,17949342792.0,0.1,0.29,23.91,5.09
2804,600422,昆药集团,12.76,-0.47,-0.06,70240.0,89619362.0,0.78,12.82,12.72,12.81,12.82,0.42,0.93,26.89,1.82,9659010659.0,9659010659.0,-0.08,0.0,-8.92,1.59
2805,601162,天风证券,4.21,-0.47,-0.02,1486018.0,625865130.0,1.42,4.25,4.19,4.22,4.23,0.54,1.73,207.73,1.55,42411477835.0,36197455696.0,0.0,0.24,-19.81,1.2
2806,002746,仙坛股份,6.27,-0.48,-0.03,197868.0,124272475.18,1.9,6.33,6.21,6.3,6.3,1.26,2.79,20.95,1.18,5395577818.0,4449669943.0,0.16,0.16,0.48,3.29
2807,300258,精锻科技,14.53,-0.48,-0.07,189154.0,274903913.32,3.01,14.76,14.32,14.52,14.6,0.8,3.32,69.39,1.79,8500736441.0,8280515329.0,0.35,0.28,6.68,1.47
2808,600603,广汇物流,6.25,-0.48,-0.03,83460.0,52246381.0,1.75,6.33,6.22,6.3,6.28,0.63,0.7,17.57,1.02,7458307194.0,7458307194.0,0.0,0.16,-29.14,0.48
2809,002098,浔兴股份,10.35,-0.48,-0.05,92162.0,95193211.0,1.44,10.43,10.28,10.38,10.4,0.35,2.57,16.65,2.55,3705300000.0,3705183563.0,0.0,0.19,16.69,5.4
2810,300506,ST名家汇,4.18,-0.48,-0.02,64616.0,27056044.62,1.43,4.22,4.16,4.2,4.2,0.57,0.88,-39.39,16.29,5958993658.0,3071031424.0,0.0,0.24,36.6,-0.48
2811,001277,速达股份,41.54,-0.48,-0.2,11207.0,46587530.41,1.68,42.0,41.3,41.76,41.74,0.65,2.47,31.43,2.04,3157040000.0,1885202384.0,0.02,0.14,5.97,5.16
2812,301272,英华特,43.13,-0.48,-0.21,17346.0,75636710.4,3.69,44.4,42.8,43.78,43.34,1.51,5.54,94.29,2.49,2523204199.0,1351198205.0,-0.09,-0.09,-8.76,5.07
2813,002820,桂发祥,12.45,-0.48,-0.06,81736.0,102186518.16,1.44,12.6,12.42,12.51,12.51,0.85,4.07,1839.56,2.8,2500810273.0,2500810273.0,0.08,0.16,-1.89,3.32
2814,601696,中银证券,14.19,-0.49,-0.07,400509.0,568239383.0,1.75,14.35,14.1,14.26,14.26,0.47,1.44,34.62,2.11,39419820000.0,39419820000.0,0.14,0.14,-0.35,-5.34
2815,688139,海尔生物,34.21,-0.49,-0.17,35051.0,120228012.0,2.01,34.69,34.0,34.53,34.38,0.45,1.11,40.93,2.5,10827222862.0,10827222862.0,-0.03,-0.06,0.83,7.65
2816,300013,新宁物流,4.03,-0.49,-0.02,146136.0,59198150.5,1.48,4.08,4.02,4.07,4.05,0.85,3.28,-333.5,11.49,2250186343.0,1797225059.0,-0.25,0.0,-12.2,2.28
2817,920768,拾比佰,14.09,-0.49,-0.07,43856.0,61274923.18,2.47,14.15,13.8,14.1,14.16,1.12,5.73,25.59,2.24,1563567300.0,1077804490.0,0.21,0.07,3.68,16.93
2818,301510,固高科技,38.66,-0.49,-0.19,110992.0,429137285.34,3.17,39.45,38.22,38.86,38.85,0.74,3.98,259.95,10.98,15464386600.0,10792296992.0,0.1,0.16,22.54,3.23
2819,002979,雷赛智能,44.24,-0.49,-0.22,72560.0,322288128.97,2.77,45.08,43.85,44.44,44.46,0.71,3.28,65.08,8.46,13897591071.0,9776206297.0,-0.09,0.14,2.05,5.16
2820,603882,金域医学,32.4,-0.49,-0.16,132017.0,429630556.0,2.73,33.05,32.16,33.05,32.56,0.37,2.87,-141.4,2.2,15009568110.0,14908360295.0,0.12,-0.03,14.69,14.25
2821,300808,久量股份,27.82,-0.5,-0.14,26405.0,74437761.0,5.79,29.27,27.65,27.97,27.96,1.0,2.22,-70.22,4.59,4451200000.0,3307786260.0,0.07,0.07,-5.41,-7.48
